campaign,run_id,flow,first_tcp,second_tcp,queue,base_rtt,ecn,previous_window_mean_mbps,final_window_mean_mbps,final_vs_previous_delta_pct,stability_flag_gt_5pct
single-flow,tcp-cubic_queue-pie_rtt-80ms_ecn-0_run-3,first,cubic,,pie,80ms,0,31.389594736842103,43.75150540540541,39.38219264122604,True
single-flow,tcp-cubic_queue-pie_rtt-80ms_ecn-1_run-1,first,cubic,,pie,80ms,1,31.389594736842103,43.75150540540541,39.38219264122604,True
single-flow,tcp-cubic_queue-pie_rtt-80ms_ecn-1_run-2,first,cubic,,pie,80ms,1,31.389594736842103,43.75150540540541,39.38219264122604,True
single-flow,tcp-cubic_queue-pie_rtt-80ms_ecn-1_run-3,first,cubic,,pie,80ms,1,31.389594736842103,43.75150540540541,39.38219264122604,True
single-flow,tcp-cubic_queue-red_rtt-10ms_ecn-0_run-1,first,cubic,,red,10ms,0,47.582776315789474,47.564816216216215,-0.03774495934004333,False
single-flow,tcp-cubic_queue-red_rtt-10ms_ecn-0_run-2,first,cubic,,red,10ms,0,47.601063157894735,47.56638918918919,-0.07284284510732983,False
single-flow,tcp-cubic_queue-red_rtt-10ms_ecn-0_run-3,first,cubic,,red,10ms,0,47.40597368421052,47.57107567567567,0.34827254591363943,False
single-flow,tcp-cubic_queue-red_rtt-10ms_ecn-1_run-1,first,cubic,,red,10ms,1,47.42578684210526,47.57264594594594,0.30966086936969756,False
single-flow,tcp-cubic_queue-red_rtt-10ms_ecn-1_run-2,first,cubic,,red,10ms,1,47.607168421052634,47.39262162162162,-0.4506607020469977,False
single-flow,tcp-cubic_queue-red_rtt-10ms_ecn-1_run-3,first,cubic,,red,10ms,1,47.52485789473684,47.38323243243243,-0.2980029159016075,False
single-flow,tcp-cubic_queue-red_rtt-50ms_ecn-0_run-1,first,cubic,,red,50ms,0,44.802644736842105,42.085924324324324,-6.063750094386208,True
single-flow,tcp-cubic_queue-red_rtt-50ms_ecn-0_run-2,first,cubic,,red,50ms,0,44.77063947368421,42.08435945945946,-6.000093020345893,True
single-flow,tcp-cubic_queue-red_rtt-50ms_ecn-0_run-3,first,cubic,,red,50ms,0,37.91626842105263,35.528440540540544,-6.297634181707256,True
single-flow,tcp-cubic_queue-red_rtt-50ms_ecn-1_run-1,first,cubic,,red,50ms,1,44.74014210526315,42.151670270270266,-5.785569095651987,True
single-flow,tcp-cubic_queue-red_rtt-50ms_ecn-1_run-2,first,cubic,,red,50ms,1,44.732531578947366,42.14071621621622,-5.794027905970211,True
single-flow,tcp-cubic_queue-red_rtt-50ms_ecn-1_run-3,first,cubic,,red,50ms,1,38.01685789473684,35.72567837837838,-6.02674614167851,True
single-flow,tcp-cubic_queue-red_rtt-80ms_ecn-0_run-1,first,cubic,,red,80ms,0,42.89585789473684,42.55241081081081,-0.80065325833749,False
single-flow,tcp-cubic_queue-red_rtt-80ms_ecn-0_run-2,first,cubic,,red,80ms,0,42.97206315789474,42.37238378378378,-1.395509849986767,False
single-flow,tcp-cubic_queue-red_rtt-80ms_ecn-0_run-3,first,cubic,,red,80ms,0,42.97055263157895,42.47414594594595,-1.1552252769218283,False
single-flow,tcp-cubic_queue-red_rtt-80ms_ecn-1_run-1,first,cubic,,red,80ms,1,42.90652894736842,42.566494594594595,-0.7925002583894227,False
single-flow,tcp-cubic_queue-red_rtt-80ms_ecn-1_run-2,first,cubic,,red,80ms,1,42.97968947368421,42.50074864864865,-1.114342218151217,False
single-flow,tcp-cubic_queue-red_rtt-80ms_ecn-1_run-3,first,cubic,,red,80ms,1,42.97968684210527,42.44752162162162,-1.2381784502959894,False
single-flow,tcp-dctcp_queue-codel_rtt-10ms_ecn-1_run-1,first,dctcp,,codel,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-codel_rtt-10ms_ecn-1_run-2,first,dctcp,,codel,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-codel_rtt-10ms_ecn-1_run-3,first,dctcp,,codel,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-codel_rtt-50ms_ecn-1_run-1,first,dctcp,,codel,50ms,1,48.189405263157894,48.18940270270271,-5.31331559822642e-06,False
single-flow,tcp-dctcp_queue-codel_rtt-50ms_ecn-1_run-2,first,dctcp,,codel,50ms,1,48.189405263157894,48.18940270270271,-5.31331559822642e-06,False
single-flow,tcp-dctcp_queue-codel_rtt-50ms_ecn-1_run-3,first,dctcp,,codel,50ms,1,48.189405263157894,48.18940270270271,-5.31331559822642e-06,False
single-flow,tcp-dctcp_queue-codel_rtt-80ms_ecn-1_run-1,first,dctcp,,codel,80ms,1,41.56217105263158,48.186275675675674,15.93782147389695,True
single-flow,tcp-dctcp_queue-codel_rtt-80ms_ecn-1_run-2,first,dctcp,,codel,80ms,1,41.56217105263158,48.186275675675674,15.93782147389695,True
single-flow,tcp-dctcp_queue-codel_rtt-80ms_ecn-1_run-3,first,dctcp,,codel,80ms,1,41.56217105263158,48.186275675675674,15.93782147389695,True
single-flow,tcp-dctcp_queue-fq_rtt-10ms_ecn-1_run-1,first,dctcp,,fq,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-fq_rtt-10ms_ecn-1_run-2,first,dctcp,,fq,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-fq_rtt-10ms_ecn-1_run-3,first,dctcp,,fq,10ms,1,48.19245263157895,48.19410270270271,0.003423920206696936,False
single-flow,tcp-dctcp_queue-fq_rtt-50ms_ecn-1_run-1,first,dctcp,,fq,50ms,1,48.18330789473684,48.18471081081081,0.002911622583148284,False
